uid,frequency,intensity
463,1508.6634,5.9688
463,1571.0529,0.2959
463,1605.91,4.9064
463,1632.1386,3.9752
463,2134.4673,44.7986
463,3055.2269,2.1121
463,3059.4485,0.5706
463,3063.2017,5.6823
463,3071.827,24.2139
463,3077.258,5.7285
463,3083.6931,24.4115
463,3091.9978,5.9877
503,89.9889,3.0814
503,109.7799,3.8641
503,182.3389,3.56
503,212.6079,2.5929
503,232.4141,2.2743
503,347.2217,7.5504
503,407.5794,2.889
503,426.6676,4.1097
503,473.1312,0.2905
503,496.3922,4.4191
503,516.6197,6.242
503,533.6261,1.4251
503,623.6774,0.065
503,647.5513,10.7206
503,735.5268,5.1301
503,765.1026,21.6183
503,773.1386,27.8213
503,791.6747,5.5518
503,805.3808,44.7752
503,857.9597,13.8986
503,862.1603,3.1991
503,928.5084,0.6185
503,941.6033,0.228
503,968.231,0.5021
503,976.3389,0.6129
503,1000.7115,0.0298
503,1012.5387,11.3373
503,1039.5274,6.2621
503,1079.5111,1.6677
503,1143.9697,2.2455
503,1162.4812,0.7369
503,1167.0849,6.6068
503,1205.975,41.8602
503,1219.3908,36.5713
503,1259.0918,2.0763
503,1343.4147,26.6533
503,1358.892,4.068
503,1389.599,1.9612
503,1421.2015,7.8863
503,1444.8911,1.5261
503,1461.8073,8.1468
503,1521.429,17.9403
503,1575.9607,49.6127
503,1595.8763,2.4224
503,1628.5708,4.0321
503,1727.977,247.9084
503,2845.2123,93.9448
503,3052.6909,0.1465
503,3055.8442,5.1687
503,3063.9928,11.3265
503,3075.1385,18.7921
503,3079.3829,27.7733
503,3091.0612,5.7727
503,3094.6909,15.7608
501,88.0752,1.3743
501,148.5819,7.6198
501,167.0505,4.8764
501,199.6805,0.8748
501,275.315,0.6551
501,341.4148,1.1971
501,402.5477,0.3742
501,424.267,4.1476
501,481.0664,12.0564
501,498.4426,0.1316
501,513.1226,0.7815
501,575.7727,17.0986
501,629.1326,0.2635
501,634.8125,0.2735
501,734.201,36.4431
501,746.5658,18.5952
501,765.1428,2.7653
501,768.4716,2.255
501,817.7827,39.712
501,864.6271,10.3029
501,906.8013,16.5538
501,919.4907,6.1186
501,943.3772,3.2163
501,953.123,2.1635
501,969.1143,7.4603
501,976.5319,0.0
501,1013.3355,0.318
501,1028.4096,2.0854
501,1115.6819,39.7046
501,1145.7537,13.9191
501,1151.7932,51.9345
501,1153.5227,1.2094
501,1208.7509,4.8054
501,1241.6125,1.9055
501,1255.8085,11.3225
501,1348.0727,23.4
501,1369.9796,3.2078
501,1379.9722,12.9358
501,1402.8837,3.2482
501,1441.4989,5.0101
501,1469.1535,20.2113
501,1516.0591,5.7904
501,1573.4279,11.5555
501,1603.4712,43.8407
501,1628.8577,45.0102
501,1743.2336,243.9101
501,2788.7034,170.5811
501,3048.9249,3.839
501,3053.4313,2.0937
501,3058.8792,0.1369
501,3066.2522,16.9062
501,3070.2613,31.7798
501,3074.4799,2.1543
501,3082.1019,26.231
322,89.5983,0.5025
322,120.4607,0.6615
322,180.742,0.4543
322,256.8282,0.6999
322,277.9633,0.2848
322,396.0502,0.0956
322,402.2125,1.4367
322,443.8893,0.0386
322,481.359,10.1347
322,507.2412,0.0144
322,516.7279,0.044
322,623.3507,2.4999
322,628.3059,0.6333
322,698.2032,0.5623
322,743.0558,19.4495
322,766.897,1.5986
322,768.3086,0.1775
322,815.6137,37.8865
322,852.1531,10.6144
322,879.1901,0.1321
322,890.1578,3.076
322,933.3915,1.9119
322,948.0173,0.9097
322,950.3537,0.7371
322,968.1386,0.0009
322,1013.541,6.999
322,1030.0515,1.1184
322,1054.6663,4.4535
322,1120.1144,1.7626
322,1149.0619,1.3778
322,1152.0378,0.4456
322,1170.405,1.8799
322,1208.2747,0.8239
322,1246.6221,0.1371
322,1259.5173,6.0917
322,1356.7499,1.6663
322,1369.9047,0.4188
322,1378.3659,3.01
322,1398.1874,0.4289
322,1436.0771,2.2381
322,1466.5026,5.565
322,1473.2626,1.0032
322,1478.751,3.9766
322,1516.0273,9.9132
322,1577.3274,0.0749
322,1612.6825,8.6915
322,1639.1962,8.0577
322,2917.0164,39.233
322,2965.061,21.7496
322,2999.2465,16.2848
322,3042.2953,11.8683
322,3042.5176,5.4138
322,3046.2488,12.499
322,3050.3831,1.1539
322,3060.6681,22.8806
322,3063.6264,43.8051
322,3076.516,30.8234
320,132.6622,0.1292
320,167.6909,0.2796
320,186.8117,1.6882
320,246.1158,1.6777
320,275.2245,0.3678
320,412.2706,2.6366
320,432.913,1.1518
320,472.3385,0.0192
320,474.041,0.9488
320,509.8784,0.1982
320,538.0073,3.7431
320,566.0655,1.6517
320,624.7048,0.0133
320,699.759,1.3968
320,733.8663,2.5951
320,776.3599,22.5697
320,787.5045,0.9349
320,796.0036,52.911
320,855.2951,0.1472
320,858.4595,1.0326
320,893.6331,0.0354
320,934.426,1.052
320,953.9684,1.0352
320,969.3089,0.0699
320,981.2418,1.4279
320,1032.2752,4.081
320,1055.3215,2.0949
320,1063.0912,0.0314
320,1086.6685,2.7076
320,1141.9187,0.5487
320,1159.1453,0.4493
320,1162.075,1.4773
320,1209.8945,1.7456
320,1234.3692,0.3587
320,1259.2361,4.4519
320,1350.2652,0.877
320,1366.9624,0.2564
320,1395.6805,7.9659
320,1398.8179,1.0246
320,1439.2422,2.2189
320,1463.3451,0.2371
320,1468.0243,6.4665
320,1484.9449,6.9203
320,1517.6135,6.7368
320,1585.8903,1.0729
320,1607.5195,8.7773
320,1629.7034,0.1157
320,2916.8977,28.7176
320,2964.6299,20.6089
320,3000.3963,18.1226
320,3046.2171,2.5771
320,3047.8834,1.0641
320,3054.2122,21.2189
320,3057.9085,14.4437
320,3071.8341,42.7142
320,3072.6553,27.9902
320,3083.4637,18.8211
507,71.4939,6.1557
507,134.7762,17.2264
507,172.7733,11.9704
507,195.849,2.8024
507,221.4282,71.388
507,248.9183,35.2704
507,323.8839,6.4031
507,408.6568,0.7946
507,429.8065,1.6945
507,470.7501,0.1521
507,490.6926,3.0177
507,529.5443,0.0583
507,531.4119,6.2691
507,611.2632,16.3158
507,620.906,0.1438
507,716.9295,2.6662
507,732.5039,3.6829
507,773.197,18.0205
507,790.8481,1.3491
507,797.456,55.8967
507,849.5274,0.2224
507,855.4293,3.9219
507,904.9147,0.5997
507,930.2982,0.6387
507,958.7875,1.3289
507,967.2685,0.6313
507,997.0913,11.3097
507,1036.998,0.8919
507,1038.0099,1.2208
507,1080.4421,62.4107
507,1080.4994,3.1566
507,1142.2428,3.8339
507,1160.754,0.2143
507,1162.9451,14.0347
507,1182.1284,78.7958
507,1207.9379,2.3008
507,1237.0335,0.2005
507,1239.8642,13.0916
507,1258.8278,6.7358
507,1353.2765,6.7676
507,1369.4085,5.6432
507,1396.3125,11.7996
507,1426.2344,9.3692
507,1445.8588,1.1164
507,1463.3594,0.4559
507,1497.0314,0.8493
507,1520.3077,9.7518
507,1587.7516,0.3584
507,1608.1574,9.5824
507,1630.5321,1.0232
507,2850.5423,41.2004
507,2868.8979,58.7339
507,3048.0345,0.879
507,3051.0201,5.226
507,3057.6644,6.5271
507,3069.5165,28.0039
507,3071.1336,43.4739
507,3080.3847,23.7504
507,3105.297,3.0847
507,3617.2196,23.5851
505,29.9692,13.8763
505,106.7359,12.8585
505,166.4383,3.4299
505,176.8946,2.233
505,227.0332,101.7834
505,275.8602,13.4152
505,330.3238,0.94
505,395.2188,0.2166
505,423.6657,0.0061
505,480.8414,8.3671
505,502.733,0.3052
505,513.3767,13.9113
505,514.9977,1.672
505,623.5885,0.1068
505,625.1712,3.4743
505,700.6503,6.3906
505,741.9799,14.8564
505,765.2285,3.3139
505,767.9445,0.0553
505,811.3182,43.8128
505,855.7441,9.3273
505,890.7174,1.4319
505,900.5519,7.6992
505,933.0824,2.4765
505,943.8007,1.6357
505,956.6147,1.8833
505,968.0117,0.0267
505,1029.8449,1.7892
505,1032.6704,0.0913
505,1067.1029,47.0456
505,1115.7901,20.7695
505,1148.5767,1.0682
505,1151.485,4.1341
505,1153.8654,22.5082
505,1196.1593,42.0703
505,1207.2681,29.8314
505,1225.6289,0.2503
505,1243.025,1.8955
505,1256.5751,8.2401
505,1356.9767,10.8544
505,1368.6475,1.2646
505,1385.662,4.3495
505,1423.8665,30.2419
505,1442.1348,3.3717
505,1475.3301,0.3058
505,1494.1958,4.6834
505,1516.5857,4.8081
505,1579.2929,0.9469
505,1614.0316,8.0622
505,1640.129,8.1918
505,2848.404,62.3209
505,2865.3244,64.219
505,3038.3808,9.9447
505,3046.6871,3.4948
505,3051.9274,0.3453
505,3059.3523,24.7599
505,3064.5544,40.3132
505,3077.0372,32.2603
505,3089.1905,1.8573
505,3616.7085,23.0063
466,96.6349,2.2152
466,128.5502,3.9444
466,159.6727,1.8716
466,193.8925,0.0455
466,343.2242,0.2743
466,349.1547,1.1359
466,407.6624,13.8141
466,417.8308,1.652
466,432.5242,1.5339
466,472.4689,0.7881
466,512.1627,0.4606
466,517.9373,3.9391
466,582.1653,1.1747
466,626.0519,0.0026
466,676.0165,5.3238
466,729.7987,2.4687
466,759.0481,51.6386
466,788.9895,0.0724
466,801.6592,33.0673
466,849.0575,3.1273
466,896.4021,0.7533
466,947.6975,0.0067
466,977.0798,0.6776
466,1001.7722,0.2919
466,1008.9793,0.0124
466,1013.7087,26.8055
466,1047.0576,2.146
466,1080.1485,2.4605
466,1104.6874,4.8707
466,1165.6644,36.792
466,1175.1487,3.6579
466,1211.1776,38.1555
466,1225.0668,151.3991
466,1268.2057,14.8472
466,1344.8469,53.6731
466,1375.539,2.7275
466,1403.0088,32.1515
466,1429.1511,0.7648
466,1440.4771,5.9322
466,1479.9795,0.5671
466,1508.9417,79.5299
466,1530.6741,58.5512
466,1586.4511,1.0587
466,2102.3243,120.1607
466,3084.4444,0.2122
466,3086.5534,0.6758
466,3088.7547,0.7811
466,3099.9372,0.894
466,3101.2496,1.0536
466,3109.3861,0.9546
466,3111.1511,3.817
464,81.6897,1.2123
464,128.4571,4.9948
464,169.2331,2.1173
464,207.5466,2.5974
464,339.2248,0.6722
464,364.4671,0.1423
464,372.9747,6.2416
464,404.8083,0.5208
464,422.1413,16.7225
464,486.5031,1.9252
464,508.4719,2.2714
464,550.0845,1.4846
464,595.7285,9.7305
464,614.8456,3.0469
464,669.0481,1.4801
464,725.5661,0.7616
464,751.6193,37.1649
464,765.936,0.1886
464,840.464,20.907
464,879.8988,1.3638
464,884.4183,17.6749
464,927.9066,3.1027
464,942.7238,9.0364
464,968.8855,1.8184
464,984.3326,0.9225
464,1007.7231,0.0426
464,1039.1302,9.2495
464,1090.7161,2.4742
464,1119.0175,20.5543
464,1163.0676,4.4477
464,1169.5809,14.0118
464,1213.9388,248.116
464,1244.7285,17.9876
464,1274.5071,9.6391
464,1331.0684,7.5971
464,1373.068,21.2669
464,1388.6296,43.0163
464,1421.4786,18.5633
464,1467.5582,16.0648
464,1480.2722,33.0242
464,1506.1372,98.6561
464,1538.9674,46.0009
464,1571.3115,23.7962
464,2126.5779,120.5877
464,3083.8583,0.0906
464,3086.0705,0.5653
464,3087.4473,0.207
464,3092.6909,1.995
464,3099.1511,0.4205
464,3108.7857,1.1025
464,3109.3272,3.2627
504,48.7381,8.4669
504,94.9957,0.0216
504,161.1652,3.1596
504,209.1522,5.3717
504,221.1804,3.0059
504,336.58,6.8547
504,380.1701,5.736
504,410.8202,2.3163
504,432.5453,2.9091
504,470.3918,4.8935
504,487.2042,3.0124
504,504.1647,1.9328
504,568.9587,0.3909
504,629.5281,7.825
504,724.312,0.1701
504,747.5457,35.6706
504,751.5788,44.138
504,791.0581,1.4883
504,796.0815,37.0434
504,840.5075,19.2439
504,876.9211,0.4811
504,950.5752,0.0032
504,969.4292,1.2215
504,987.1773,0.2546
504,996.2655,32.8224
504,1005.3946,0.0136
504,1015.9801,0.5261
504,1047.0365,6.6871
504,1084.097,3.1552
504,1104.3353,3.6693
504,1162.2402,42.522
504,1173.6074,4.4101
504,1188.9397,51.6531
504,1222.1702,122.4643
504,1261.2208,5.1333
504,1350.8314,45.9166
504,1369.3486,4.8341
504,1397.761,13.3464
504,1411.7238,7.8062
504,1430.2391,0.5889
504,1437.2349,0.5166
504,1474.5694,1.2523
504,1510.6059,69.0124
504,1534.762,20.3626
504,1586.6278,9.6882
504,1722.3473,64.7666
504,2904.9874,40.3148
504,3082.209,0.2035
504,3084.7321,0.0551
504,3095.8607,0.2587
504,3098.9265,4.0859
504,3106.8097,0.8056
504,3107.8009,4.9614
504,3115.4671,0.0157
502,75.0377,3.2093
502,129.5495,8.8101
502,164.6993,10.2484
502,183.63,0.1394
502,263.3451,0.6172
502,331.6417,2.1661
502,386.9595,0.0364
502,412.6067,6.0184
502,423.6637,18.496
502,464.2668,1.7287
502,488.4994,0.0746
502,563.7102,1.1066
502,568.5978,1.2655
502,612.8501,20.3114
502,724.0341,43.2485
502,724.2756,0.012
502,751.2178,35.8303
502,765.5624,2.7748
502,826.1548,29.4922
502,880.3218,5.0767
502,899.163,32.7357
502,939.4754,0.7873
502,948.7179,30.7423
502,965.7455,0.1113
502,985.9553,2.0693
502,1007.1045,0.3837
502,1011.2005,3.3786
502,1039.2868,3.2295
502,1088.344,6.0272
502,1114.5926,5.0249
502,1136.3185,74.8423
502,1169.5406,7.3744
502,1211.9026,164.1221
502,1232.8078,4.0371
502,1268.5311,10.6897
502,1334.1163,13.7658
502,1375.0445,13.262
502,1385.735,32.0136
502,1397.2305,4.92
502,1422.7676,5.1892
502,1467.7379,3.7472
502,1481.8978,3.4617
502,1511.4686,49.7427
502,1536.9767,45.3102
502,1581.1824,3.3676
502,1640.3987,111.3881
502,2874.4528,80.7107
502,3078.0549,0.1874
502,3083.4528,0.8155
502,3084.4722,3.5122
502,3086.8153,1.9433
502,3089.5089,0.0822
502,3098.7176,0.273
502,3108.2861,0.4513
323,47.1381,0.9265
323,106.8051,0.92
323,174.3038,0.7577
323,256.1745,0.1523
323,256.6376,0.0015
323,382.005,1.2071
323,382.6513,0.2255
323,419.1998,16.1029
323,438.108,0.1267
323,474.7837,1.7947
323,496.9641,0.8241
323,576.0892,0.2234
323,598.014,8.6384
323,697.493,0.5494
323,722.2135,0.76
323,752.7605,34.3431
323,766.2643,0.129
323,824.8237,26.925
323,866.6089,5.0539
323,877.2979,0.5934
323,920.2641,0.2324
323,942.4447,9.3746
323,963.3842,0.318
323,982.2885,1.5009
323,1003.323,0.1817
323,1004.9512,31.0362
323,1039.6113,2.2974
323,1040.9355,9.6032
323,1094.0432,2.6487
323,1129.0366,5.9713
323,1167.1505,7.4762
323,1170.4676,4.4372
323,1215.3549,225.6916
323,1247.3446,33.2777
323,1275.3239,7.7103
323,1343.5385,3.976
323,1370.037,13.4435
323,1389.1171,53.4619
323,1394.4077,9.2009
323,1425.2505,23.471
323,1449.031,13.5257
323,1457.7102,16.3576
323,1469.7973,1.533
323,1489.57,26.6267
323,1511.3821,101.9816
323,1543.0046,34.4109
323,1577.0337,14.9524
323,2924.9128,7.044
323,2974.937,0.5666
323,3031.4414,11.4854
323,3070.6299,1.0334
323,3078.6045,0.043
323,3080.677,0.0858
323,3082.9626,0.4026
323,3094.3747,0.3938
323,3096.0444,0.0146
323,3106.0686,0.0128
321,101.3727,1.6707
321,118.1601,0.0158
321,160.8181,2.2634
321,226.7982,2.4638
321,275.8317,0.0317
321,387.8708,4.0796
321,430.4302,0.16
321,434.4316,1.772
321,449.2253,0.7489
321,484.3004,3.9151
321,492.5544,0.7846
321,548.9995,3.0023
321,586.6907,0.004
321,687.8257,5.259
321,729.1551,2.1149
321,756.1263,36.8006
321,780.7141,39.7547
321,786.1933,0.1151
321,847.7323,1.9515
321,881.9934,0.0
321,931.9783,0.8508
321,969.2731,1.6681
321,973.6722,0.849
321,996.7075,0.0179
321,1004.2958,0.0218
321,1029.9029,4.6508
321,1035.0386,24.477
321,1067.4251,4.4008
321,1076.9188,4.3608
321,1112.6838,9.8613
321,1167.4891,24.8215
321,1174.2157,3.8217
321,1218.9514,39.188
321,1223.0557,158.1438
321,1269.4267,13.5357
321,1350.9572,32.4526
321,1369.8552,0.0674
321,1387.2372,25.651
321,1404.6039,26.5295
321,1430.331,3.3883
321,1440.7901,10.8687
321,1452.8424,15.4935
321,1470.0738,3.8029
321,1484.0953,7.0244
321,1521.472,65.3516
321,1534.4431,46.1363
321,1590.9334,3.9402
321,2926.4931,5.6431
321,2976.5961,0.2444
321,3032.6307,7.9037
321,3080.7855,0.3594
321,3083.1612,0.0789
321,3089.105,0.3596
321,3091.6104,0.0601
321,3101.014,0.0663
321,3102.6065,0.0552
321,3107.2234,0.0677
508,66.9357,13.1492
508,108.1646,9.9957
508,160.0324,11.4938
508,201.1037,2.2023
508,216.2679,21.3925
508,249.9311,109.0962
508,323.2242,3.6706
508,385.234,1.9789
508,418.2441,0.6854
508,434.4003,1.0729
508,476.5047,6.7172
508,482.1877,0.2358
508,501.1805,1.6877
508,575.2008,0.062
508,595.8355,0.6527
508,700.169,10.1491
508,725.7054,1.6105
508,752.4844,28.5551
508,779.3144,52.0828
508,790.6954,0.1638
508,842.0981,0.8007
508,874.5793,0.2505
508,933.5384,0.1377
508,962.7294,0.7754
508,989.5507,0.162
508,995.9951,2.3589
508,1002.2435,0.0014
508,1010.4437,0.254
508,1044.9826,22.9881
508,1083.9542,1.976
508,1095.8249,100.8798
508,1117.765,78.9995
508,1161.2821,67.5657
508,1165.1537,29.0092
508,1177.955,2.837
508,1221.1844,153.4175
508,1226.8313,110.3724
508,1230.8627,0.2763
508,1270.2204,13.0211
508,1351.6223,0.9259
508,1367.0171,1.8908
508,1403.2921,26.0281
508,1415.0419,23.8719
508,1429.8398,0.1201
508,1439.7987,25.1872
508,1464.8423,3.1023
508,1484.2636,25.3093
508,1523.588,73.1909
508,1535.5521,27.7352
508,1591.4001,0.5674
508,2852.3467,52.8167
508,2872.5868,14.5731
508,3081.7585,0.2172
508,3084.246,0.0437
508,3090.3202,0.1374
508,3099.2164,0.217
508,3100.6118,0.1881
508,3107.485,0.0756
508,3125.9283,8.9242
508,3618.0296,105.53
506,51.227,10.1369
506,102.3432,11.2647
506,169.5459,1.1976
506,172.6451,2.8084
506,242.2233,62.6788
506,267.0711,80.7238
506,328.2215,3.4404
506,381.0667,0.4569
506,410.9767,0.3537
506,422.347,13.5567
506,468.6747,0.5515
506,484.8036,3.2427
506,511.8592,5.3022
506,566.9814,0.0064
506,600.5727,9.9601
506,694.1266,3.3302
506,722.8435,0.5135
506,751.8541,32.713
506,768.1453,0.2085
506,822.5597,36.3385
506,866.8665,5.6025
506,888.3993,2.0832
506,922.0458,0.2944
506,941.6475,9.0056
506,962.1047,0.4563
506,980.7862,1.2809
506,1002.1031,0.2988
506,1008.0987,1.3002
506,1038.794,8.5602
506,1087.0272,81.0576
506,1091.3214,2.6052
506,1112.4887,9.496
506,1150.8756,56.0129
506,1167.24,10.9372
506,1196.3547,68.0139
506,1213.2377,246.9046
506,1221.4192,0.0049
506,1241.0071,27.9511
506,1271.3612,7.876
506,1347.3758,54.3196
506,1374.011,1.4553
506,1392.4137,38.3264
506,1420.9447,3.0265
506,1423.7001,29.0898
506,1458.3776,70.8125
506,1468.2276,0.0462
506,1488.9486,5.7292
506,1510.7595,114.4988
506,1543.4239,32.9333
506,1579.7412,7.9592
506,2861.5328,31.2866
506,2884.4825,16.9449
506,3075.8128,0.0877
506,3081.2386,0.1571
506,3084.5018,0.356
506,3088.0549,0.2194
506,3096.8476,0.0836
506,3106.2261,5.1708
506,3107.0771,0.2524
506,3619.2794,99.5214
4370,88.8064,2.1226
4370,106.6429,3.0921
4370,162.4711,1.7153
4370,210.1678,0.1172
4370,256.1454,0.321
4370,344.7669,7.4635
4370,358.6151,1.3958
4370,370.3241,8.0618
4370,403.9453,21.4428
4370,427.7566,2.1163
4370,484.9433,1.4114
4370,522.4707,0.0199
4370,584.6533,12.3268
4370,674.4615,1.9289
4370,692.0216,0.027
4370,748.8505,4.6599
4370,766.7689,38.6267
4370,821.7668,14.8013
4370,868.0427,3.7134
4370,882.1168,1.3768
4370,901.9259,65.1042
4370,955.5157,0.3454
4370,973.0822,93.363
4370,997.7557,8.2399
4370,1005.2993,11.8645
4370,1009.7662,10.8796
4370,1015.3326,3.1588
4370,1028.8477,2.6186
4370,1078.6861,13.5436
4370,1113.9366,32.8773
4370,1173.3904,53.8117
4370,1178.0928,17.1553
4370,1212.1344,183.2826
4370,1240.4984,21.7835
4370,1292.0552,47.6082
4370,1294.1507,182.1834
4370,1345.3634,113.9094
4370,1358.8192,6.0511
4370,1380.8811,26.131
4370,1402.6459,16.5332
4370,1433.4348,31.4087
4370,1453.2863,42.5378
4370,1467.7389,0.7232
4370,1489.8633,4.0807
4370,1502.5685,420.3915
4370,1559.7562,56.3554
4370,1568.5712,25.0678
4370,2860.2742,304.6513
4370,2890.5992,16.2859
4370,3052.7264,9.8667
4370,3072.8977,7.3008
4370,3080.5113,2.4095
4370,3081.4173,13.8822
4370,3085.6023,6.458
4370,3094.8584,24.5456
4370,3101.0942,21.5345
4370,3107.5952,38.5455
4369,83.4107,0.1827
4369,117.1246,7.9773
4369,161.9437,0.0001
4369,196.6229,3.5324
4369,293.8756,1.067
4369,349.0732,10.0403
4369,366.254,2.4857
4369,406.2299,0.0568
4369,412.8703,2.8556
4369,426.0272,0.9205
4369,483.2515,1.1444
4369,533.3396,5.8815
4369,553.437,0.2718
4369,677.4517,3.6815
4369,689.9492,9.6642
4369,750.9671,62.6939
4369,781.6287,7.6818
4369,781.6666,4.3351
4369,838.313,8.9273
4369,901.8009,1.4873
4369,939.9909,54.3426
4369,968.2031,11.6505
4369,984.1092,2.9139
4369,1007.0672,0.2462
4369,1008.4246,11.7656
4369,1025.0925,0.0024
4369,1028.5384,0.0163
4369,1033.3599,17.2662
4369,1050.4793,3.1902
4369,1088.0578,55.0372
4369,1180.7217,55.8253
4369,1184.8044,12.8974
4369,1218.6609,37.7869
4369,1232.5446,150.8026
4369,1269.2051,145.3172
4369,1286.563,211.0146
4369,1338.9719,23.8485
4369,1372.0692,22.5286
4369,1379.8201,1.4983
4369,1407.4686,84.7652
4369,1416.8239,75.1332
4369,1449.6415,8.9745
4369,1459.4452,158.102
4369,1470.909,129.5958
4369,1478.3174,53.514
4369,1568.1912,36.3509
4369,1607.6399,0.909
4369,2856.447,277.7897
4369,2880.9368,28.566
4369,3076.0692,9.4231
4369,3080.0223,2.393
4369,3083.7867,13.4224
4369,3088.4999,12.4361
4369,3097.1301,11.2668
4369,3103.4139,34.4559
4369,3106.7337,29.5227
4369,3113.0643,13.7318
385,163.8184,3.6149
385,211.7995,0.0
385,229.6945,3.1235
385,370.6803,0.0
385,414.5374,1.5631
385,456.8675,0.0009
385,462.0538,1.1237
385,507.947,1.5108
385,548.3886,3.1407
385,570.502,0.0
385,609.3548,0.1068
385,657.5867,0.3723
385,669.4292,0.0
385,680.2282,0.0067
385,733.161,35.2144
385,756.9148,0.0
385,779.7525,34.2827
385,801.1284,0.5261
385,844.4148,40.1104
385,860.9703,3.3604
385,895.4218,0.0
385,909.7934,2.4733
385,912.6341,0.0
385,946.857,0.0
385,956.9429,1.7856
385,1009.4152,2.3596
385,1021.0191,0.0035
385,1042.7876,2.0695
385,1081.3349,11.5936
385,1082.7066,1.8607
385,1151.4131,4.0141
385,1175.527,3.5442
385,1197.1703,1.7538
385,1215.2455,5.1719
385,1242.0722,0.6793
385,1306.6114,0.5305
385,1354.9288,1.2929
385,1393.1296,3.5435
385,1418.1082,0.1014
385,1427.9185,37.3536
385,1458.5512,17.4943
385,1484.1221,11.7479
385,1513.0661,11.2174
385,1600.0361,0.03
385,1615.6486,0.1181
385,1624.7551,2.6021
385,3050.3716,0.0166
385,3050.9452,0.455
385,3059.1946,6.769
385,3060.0029,30.5357
385,3073.0943,57.843
385,3074.176,15.586
385,3093.8473,2.4095
385,3112.9471,21.0105
202,68.4207,0.0
202,94.0332,0.5696
202,126.1728,0.0606
202,264.8977,0.0218
202,308.3361,0.0
202,364.9275,0.0994
202,407.5865,0.3337
202,414.3754,0.0
202,490.3235,4.4245
202,548.3173,1.5697
202,610.8716,7.9932
202,615.6315,0.0039
202,627.7803,0.0293
202,699.5707,5.9874
202,700.0573,30.7533
202,740.0601,70.5666
202,741.565,0.0
202,780.4712,5.2753
202,842.6757,0.536
202,844.036,0.0
202,901.6399,2.8048
202,918.5732,0.8723
202,948.3257,0.7615
202,950.9751,0.0
202,974.5999,0.2176
202,974.8563,0.0475
202,993.8431,0.4674
202,998.555,0.0
202,1006.2306,4.8865
202,1040.0144,0.0
202,1052.3891,2.1157
202,1081.351,0.3542
202,1088.0849,6.0097
202,1155.9613,0.0009
202,1156.727,0.0738
202,1175.9989,0.5862
202,1183.3523,0.0
202,1271.4108,0.0
202,1274.4068,2.5939
202,1306.3528,0.0
202,1322.2799,0.0687
202,1331.3893,0.8497
202,1431.7386,7.3122
202,1460.1408,1.1246
202,1487.1177,28.7132
202,1508.2541,0.0
202,1577.9815,4.1603
202,1592.7978,0.109
202,1610.1495,0.0
202,1612.3701,11.8262
202,3050.7095,8.6661
202,3051.6472,0.0
202,3056.0681,0.0111
202,3058.942,8.3345
202,3065.489,32.7167
202,3069.4041,0.0
202,3071.3545,10.3315
202,3074.6679,58.1201
202,3080.0542,41.8794
202,3081.6472,0.0
386,172.2984,5.313
386,195.8028,0.0
386,201.0393,8.9245
386,355.446,0.0
386,411.8079,0.0685
386,430.0749,50.2216
386,449.0651,0.8355
386,480.3377,0.1446
386,506.5744,0.0
386,534.4517,0.9551
386,536.2667,3.1358
386,614.0279,0.0
386,665.5493,0.0158
386,685.9113,2.7887
386,756.6307,40.7328
386,774.3979,2.0857
386,774.8347,0.0
386,791.9158,1.0211
386,840.6196,21.1476
386,855.5184,70.3744
386,916.3944,0.0
386,947.5774,0.0
386,956.7666,0.3033
386,994.569,0.0
386,1001.615,0.4478
386,1025.34,58.3158
386,1028.3809,5.277
386,1056.0546,0.3073
386,1072.1122,26.2312
386,1090.3806,156.4975
386,1105.1415,0.4541
386,1183.9308,48.8845
386,1197.0417,0.1888
386,1222.0151,32.734
386,1255.6663,60.2483
386,1308.227,31.7418
